result,datatype,encoding,compressor,column,row,start_time/ms,end_time/ms,import_elapsed_time/s,query_elapsed_time/s,data_size/b,compression_rate,tsfile_count
result,INT64,RLE,GZIP,3,1000w,1682717858304,1682718493887,117.688,512.912,3304250,83.3775,115
result,INT64,RLE,GZIP,5,10w,1682718520001,1682718535988,3.539,9.656,54597,65.64756,1
result,INT64,RLE,GZIP,5,100w,1682718562098,1682718667898,16.474,86.417,547196,65.49785,11
result,INT64,RLE,GZIP,5,1000w,1682718694013,1682719769219,144.24,926.078,5490089,65.2813,115
result,INT64,RLE,ZSTD,1,10w,1682719795333,1682719804377,2.926,3.31,9122,210.26496,1
result,INT64,RLE,ZSTD,1,100w,1682719830500,1682719867155,11.526,22.019,91571,209.45536,11
result,INT64,RLE,ZSTD,1,1000w,1682719893268,1682720198733,91.531,206.925,919455,208.60188,115
result,INT64,RLE,ZSTD,3,10w,1682720224839,1682720238083,3.406,6.397,26903,102.40869,1
result,INT64,RLE,ZSTD,3,100w,1682720264193,1682720335201,14.415,52.783,269508,102.22369,11
result,INT64,RLE,ZSTD,3,1000w,1682720361311,1682721011090,125.314,518.791,2703352,101.91055,115
result,INT64,RLE,ZSTD,5,10w,1682721037208,1682721055552,3.498,10.517,44687,80.20599,1
result,INT64,RLE,ZSTD,5,100w,1682721081653,1682721203430,23.909,93.447,447434,80.10157,11
result,INT64,RLE,ZSTD,5,1000w,1682721229532,1682722224583,142.591,846.112,4486922,79.87662,115
result,INT64,RLE,LZMA2,1,10w,1682722250713,1682722259840,2.946,3.369,10297,186.27144,1
result,INT64,RLE,LZMA2,1,100w,1682722285945,1682722324236,12.289,22.88,103201,185.85127,11
result,INT64,RLE,LZMA2,1,1000w,1682722350361,1682722659095,88.827,215.031,1036636,185.02159,115
result,INT64,RLE,LZMA2,3,10w,1682722685212,1682722699202,3.315,6.762,30389,90.66113,1
result,INT64,RLE,LZMA2,3,100w,1682722725316,1682722804466,14.948,60.53,304297,90.53688,11
result,INT64,RLE,LZMA2,3,1000w,1682722830585,1682723502425,119.662,547.169,3053394,90.2275,115
result,INT64,RLE,LZMA2,5,10w,1682723538309,1682723557890,3.762,10.341,50497,70.97778,1
result,INT64,RLE,LZMA2,5,100w,1682723584022,1682723703373,18.325,97.032,505441,70.9087,11
result,INT64,RLE,LZMA2,5,1000w,1682723729474,1682724775275,143.9,896.3,5070240,70.68702,115
result,INT64,TS_2DIFF,UNCOMPRESSED,1,10w,1682724801408,1682724810935,2.906,3.886,187295,10.24073,1
result,INT64,TS_2DIFF,UNCOMPRESSED,1,100w,1682724837053,1682724880181,11.827,28.465,1873418,10.23799,11
result,INT64,TS_2DIFF,UNCOMPRESSED,1,1000w,1682724906292,1682725270681,88.698,271.535,18735006,10.23752,115
result,INT64,TS_2DIFF,UNCOMPRESSED,3,10w,1682725296798,1682725311811,3.311,8.954,561266,4.90873,1
result,INT64,TS_2DIFF,UNCOMPRESSED,3,100w,1682725337913,1682725428747,14.209,73.69,5613541,4.90779,11
result,INT64,TS_2DIFF,UNCOMPRESSED,3,1000w,1682725454861,1682726388644,116.439,812.706,56135145,4.9078,115
result,INT64,TS_2DIFF,UNCOMPRESSED,5,10w,1682726414770,1682726433737,3.575,12.662,935241,3.83235,1
result,INT64,TS_2DIFF,UNCOMPRESSED,5,100w,1682726459856,1682726611503,16.698,131.993,9353708,3.83165,11
result,INT64,TS_2DIFF,UNCOMPRESSED,5,1000w,1682726637615,1682728102496,143.321,1317.118,93535744,3.83169,115
result,INT64,TS_2DIFF,SNAPPY,1,10w,1682728128633,1682728137868,2.816,3.644,25058,76.54442,1
result,INT64,TS_2DIFF,SNAPPY,1,100w,1682728163975,1682728203610,11.663,25.118,251841,76.15936,11
result,INT64,TS_2DIFF,SNAPPY,1,1000w,1682728229696,1682728567966,90.685,243.494,2521406,76.06869,115
result,INT64,TS_2DIFF,SNAPPY,3,10w,1682728594086,1682728608187,3.277,8.07,76714,35.91444,1
result,INT64,TS_2DIFF,SNAPPY,3,100w,1682728634312,1682728715895,14.192,64.479,768095,35.86814,11
result,INT64,TS_2DIFF,SNAPPY,3,1000w,1682728742000,1682729498970,118.36,633.389,7671162,35.91374,115
result,INT64,TS_2DIFF,SNAPPY,5,10w,1682729525094,1682729543396,3.835,11.569,126796,28.26769,1
result,INT64,TS_2DIFF,SNAPPY,5,100w,1682729569538,1682729707630,30.463,104.672,1270708,28.20493,11
result,INT64,TS_2DIFF,SNAPPY,5,1000w,1682729733727,1682730898022,144.163,1015.732,12702297,28.21539,115
result,INT64,TS_2DIFF,LZ4,1,10w,1682730924148,1682730933152,2.853,3.402,21778,88.07255,1
result,INT64,TS_2DIFF,LZ4,1,100w,1682730959271,1682730997469,11.799,23.561,218408,87.8175,11
result,INT64,TS_2DIFF,LZ4,1,1000w,1682731023586,1682731343385,89.635,225.984,2180887,87.94589,115
result,INT64,TS_2DIFF,LZ4,3,10w,1682731369508,1682731382976,3.39,7.313,66470,41.4491,1
result,INT64,TS_2DIFF,LZ4,3,100w,1682731409087,1682731488173,15.601,60.404,667503,41.27341,11
result,INT64,TS_2DIFF,LZ4,3,1000w,1682731514289,1682732286463,118.619,648.563,6676521,41.26402,115
result,INT64,TS_2DIFF,LZ4,5,10w,1682732312575,1682732330482,3.51,11.602,110487,32.44002,1
result,INT64,TS_2DIFF,LZ4,5,100w,1682732356592,1682732472258,16.309,96.38,1110046,32.28713,11
result,INT64,TS_2DIFF,LZ4,5,1000w,1682732498376,1682733679326,140.856,1035.338,11107839,32.26552,115
result,INT64,TS_2DIFF,GZIP,1,10w,1682733705442,1682733714588,2.979,3.395,14657,130.86177,1
result,INT64,TS_2DIFF,GZIP,1,100w,1682733740695,1682733779300,11.463,24.28,147618,129.93023,11
result,INT64,TS_2DIFF,GZIP,1,1000w,1682733805428,1682734133020,89.625,233.895,1477442,129.819,115
result,INT64,TS_2DIFF,GZIP,3,10w,1682734159136,1682734172794,3.141,7.708,45371,60.7241,1
result,INT64,TS_2DIFF,GZIP,3,100w,1682734198922,1682734283988,14.394,67.784,456264,60.38196,11
result,INT64,TS_2DIFF,GZIP,3,1000w,1682734310120,1682735110231,136.224,659.053,4566361,60.33253,115
result,INT64,TS_2DIFF,GZIP,5,10w,1682735136366,1682735154734,3.676,11.877,75148,47.69502,1
result,INT64,TS_2DIFF,GZIP,5,100w,1682735180825,1682735310799,18.121,108.804,755433,47.44323,11
result,INT64,TS_2DIFF,GZIP,5,1000w,1682735336906,1682736558538,145.508,1071.505,7558862,47.41457,115
result,INT64,TS_2DIFF,ZSTD,1,10w,1682736584665,1682736593740,2.883,3.407,11607,165.24873,1
result,INT64,TS_2DIFF,ZSTD,1,100w,1682736619850,1682736658537,11.485,24.249,117106,163.7836,11
result,INT64,TS_2DIFF,ZSTD,1,1000w,1682736684635,1682737006267,89.049,228.431,1172341,163.60431,115
result,INT64,TS_2DIFF,ZSTD,3,10w,1682737032382,1682737045963,3.377,7.362,36271,75.9592,1
result,INT64,TS_2DIFF,ZSTD,3,100w,1682737072092,1682737156971,14.299,67.362,364885,75.50356,11
result,INT64,TS_2DIFF,ZSTD,3,1000w,1682737183081,1682737969215,119.801,661.367,3648877,75.50271,115
result,INT64,TS_2DIFF,ZSTD,5,10w,1682737995323,1682738012806,3.63,10.961,59966,59.77037,1
result,INT64,TS_2DIFF,ZSTD,5,100w,1682738038914,1682738170189,17.495,110.16,603123,59.42435,11
result,INT64,TS_2DIFF,ZSTD,5,1000w,1682738196299,1682739324450,143.477,979.418,6031158,59.42477,115
result,INT64,TS_2DIFF,LZMA2,1,10w,1682739350556,1682739360203,3.019,3.641,10995,174.44675,1
result,INT64,TS_2DIFF,LZMA2,1,100w,1682739386329,1682739426087,11.923,24.811,111345,172.25778,11
result,INT64,TS_2DIFF,LZMA2,1,1000w,1682739452196,1682739785885,91.411,237.988,1113448,172.25775,115
result,INT64,TS_2DIFF,LZMA2,3,10w,1682739811996,1682739827666,3.529,8.166,34573,79.68982,1
result,INT64,TS_2DIFF,LZMA2,3,100w,1682739853785,1682739941529,15.245,69.081,349315,78.86897,11
result,INT64,TS_2DIFF,LZMA2,3,1000w,1682739967640,1682740765847,117.433,675.61,3496836,78.78554,115
result,INT64,TS_2DIFF,LZMA2,5,10w,1682740791965,1682740811419,3.424,11.497,57105,62.76491,1
result,INT64,TS_2DIFF,LZMA2,5,100w,1682740837547,1682740961901,17.373,103.347,576575,62.1605,11
result,INT64,TS_2DIFF,LZMA2,5,1000w,1682740988012,1682742140227,147.094,999.0,5771918,62.09378,115
result,INT64,GORILLA,UNCOMPRESSED,1,10w,1682742166348,1682742176055,3.031,3.814,182457,10.5123,1
result,INT64,GORILLA,UNCOMPRESSED,1,100w,1682742202169,1682742243694,11.353,27.382,1824983,10.50971,11
result,INT64,GORILLA,UNCOMPRESSED,1,1000w,1682742269816,1682742629549,92.833,262.701,18250167,10.5095,115
result,INT64,GORILLA,UNCOMPRESSED,3,10w,1682742655671,1682742670680,3.665,8.487,546777,5.03883,1
result,INT64,GORILLA,UNCOMPRESSED,3,100w,1682742696793,1682742786075,14.438,71.893,5468811,5.03768,11
result,INT64,GORILLA,UNCOMPRESSED,3,1000w,1682742812193,1682743651099,123.057,711.254,54689091,5.03757,115
result,INT64,GORILLA,UNCOMPRESSED,5,10w,1682743677232,1682743696743,3.621,13.0,911150,3.9337,1
result,INT64,GORILLA,UNCOMPRESSED,5,100w,1682743722863,1682743861384,17.191,118.406,9112954,3.93288,11
result,INT64,GORILLA,UNCOMPRESSED,5,1000w,1682743887502,1682745281514,142.236,1247.128,91129418,3.93287,115
result,INT64,GORILLA,SNAPPY,1,10w,1682745307637,1682745317042,2.92,3.569,17602,108.96767,1
result,INT64,GORILLA,SNAPPY,1,100w,1682745343157,1682745382018,11.407,24.668,176793,108.48874,11
result,INT64,GORILLA,SNAPPY,1,1000w,1682745408150,1682745736519,90.535,233.51,1767612,108.508,115
result,INT64,GORILLA,SNAPPY,3,10w,1682745762633,1682745776547,3.144,8.028,52081,52.901,1
result,INT64,GORILLA,SNAPPY,3,100w,1682745802654,1682745885874,15.137,65.078,523945,52.58212,11
result,INT64,GORILLA,SNAPPY,3,1000w,1682745911973,1682746711000,122.109,672.327,5245393,52.52231,115
result,INT64,GORILLA,SNAPPY,5,10w,1682746737105,1682746754895,3.619,11.415,86769,41.30767,1
result,INT64,GORILLA,SNAPPY,5,100w,1682746781009,1682746910797,16.546,110.359,871930,41.10448,11
result,INT64,GORILLA,SNAPPY,5,1000w,1682746936905,1682748210465,152.388,1116.418,8722189,41.09063,115
result,INT64,GORILLA,LZ4,1,10w,1682748236579,1682748245674,2.932,3.409,10711,179.07226,1
result,INT64,GORILLA,LZ4,1,100w,1682748271782,1682748309363,11.721,23.012,108314,177.07815,11
result,INT64,GORILLA,LZ4,1,1000w,1682748335480,1682748655931,94.747,221.569,1085480,176.69606,115
result,INT64,GORILLA,LZ4,3,10w,1682748682058,1682748695446,3.386,7.056,31544,87.34209,1
result,INT64,GORILLA,LZ4,3,100w,1682748721558,1682748797206,14.331,58.286,318932,86.38242,11
result,INT64,GORILLA,LZ4,3,1000w,1682748823321,1682749515973,115.13,572.836,3196765,86.18091,115
result,INT64,GORILLA,LZ4,5,10w,1682749542075,1682749559833,3.528,11.424,52445,68.34198,1
result,INT64,GORILLA,LZ4,5,100w,1682749585953,1682749709004,16.732,103.362,530036,67.61842,11
result,INT64,GORILLA,LZ4,5,1000w,1682749735115,1682750886080,141.88,1004.311,5311340,67.4783,115
result,INT64,GORILLA,GZIP,1,10w,1682750912208,1682750921303,2.835,3.514,9968,192.41974,1
result,INT64,GORILLA,GZIP,1,100w,1682750947414,1682750985449,11.55,23.654,100495,190.85566,11
result,INT64,GORILLA,GZIP,1,1000w,1682751011560,1682751337726,93.172,228.822,1005823,190.68965,115
result,INT64,GORILLA,GZIP,3,10w,1682751363852,1682751377819,3.445,7.67,29276,94.10814,1
result,INT64,GORILLA,GZIP,3,100w,1682751403921,1682751481363,14.244,60.2,295307,93.29312,11
result,INT64,GORILLA,GZIP,3,1000w,1682751507487,1682752274493,116.457,645.882,2956840,93.17383,115
result,INT64,GORILLA,GZIP,5,10w,1682752300607,1682752317483,3.555,10.584,48657,73.66217,1
result,INT64,GORILLA,GZIP,5,100w,1682752343593,1682752458845,16.591,95.652,490655,73.04558,11
result,INT64,GORILLA,GZIP,5,1000w,1682752484947,1682753576719,144.092,942.661,4912746,72.95313,115
result,INT64,GORILLA,ZSTD,1,10w,1682753602839,1682753612440,3.124,3.504,7537,254.48335,1
result,INT64,GORILLA,ZSTD,1,100w,1682753638554,1682753676724,11.949,23.283,76131,251.9347,11
result,INT64,GORILLA,ZSTD,1,1000w,1682753702834,1682754023615,88.787,227.846,761329,251.92793,115
result,INT64,GORILLA,ZSTD,3,10w,1682754049731,1682754063639,3.239,7.908,21993,125.27227,1
result,INT64,GORILLA,ZSTD,3,100w,1682754089755,1682754168204,14.345,61.14,222175,124.00186,11
result,INT64,GORILLA,ZSTD,3,1000w,1682754194308,1682754954984,117.816,638.104,2223008,123.93123,115
result,INT64,GORILLA,ZSTD,5,10w,1682754981102,1682754999181,3.702,11.529,36525,98.12964,1
result,INT64,GORILLA,ZSTD,5,100w,1682755025307,1682755143033,16.426,98.3,368854,97.16632,11
result,INT64,GORILLA,ZSTD,5,1000w,1682755169141,1682756285015,140.739,970.218,3689970,97.12821,115
result,INT64,GORILLA,LZMA2,1,10w,1682756311129,1682756320411,2.881,3.6,8838,217.02206,1
result,INT64,GORILLA,LZMA2,1,100w,1682756346535,1682756385531,11.816,24.138,89230,214.95059,11
result,INT64,GORILLA,LZMA2,1,1000w,1682756411643,1682756737620,89.413,232.499,892245,214.96342,115
result,INT64,GORILLA,LZMA2,3,10w,1682756763733,1682756777740,3.282,7.203,25904,106.35859,1
result,INT64,GORILLA,LZMA2,3,100w,1682756803861,1682756888384,14.832,66.325,261644,105.29618,11
result,INT64,GORILLA,LZMA2,3,1000w,1682756914479,1682757644011,117.249,607.308,2618809,105.20054,115
result,INT64,GORILLA,LZMA2,5,10w,1682757670133,1682757689095,3.597,10.851,43032,83.29116,1
result,INT64,GORILLA,LZMA2,5,100w,1682757715216,1682757844026,17.09,108.177,434520,82.48224,11
result,INT64,GORILLA,LZMA2,5,1000w,1682757870137,1682759112299,139.436,1097.436,4348515,82.41898,115
result,INT64,FREQ,UNCOMPRESSED,1,10w,1682759138420,1682759147714,2.816,3.679,184866,10.37531,1
result,INT64,FREQ,UNCOMPRESSED,1,100w,1682759173830,1682759214956,11.843,26.411,1847051,10.38414,11
result,INT64,FREQ,UNCOMPRESSED,1,1000w,1682759241057,1682759581930,87.552,249.164,18458055,10.39113,115
result,INT64,FREQ,UNCOMPRESSED,3,10w,1682759608037,1682759622060,3.254,8.042,562439,4.89852,1
result,INT64,FREQ,UNCOMPRESSED,3,100w,1682759648174,1682759741787,14.471,76.078,5631160,4.89244,11
result,INT64,FREQ,UNCOMPRESSED,3,1000w,1682759767883,1682760557896,123.006,662.05,56360584,4.88817,115
result,INT64,FREQ,UNCOMPRESSED,5,10w,1682760584005,1682760602416,3.655,11.898,935759,3.83025,1
result,INT64,FREQ,UNCOMPRESSED,5,100w,1682760628532,1682760759422,16.647,111.204,9356562,3.83049,11
result,INT64,FREQ,UNCOMPRESSED,5,1000w,1682760785531,1682762015872,156.766,1068.67,93555531,3.83088,115
result,INT64,FREQ,SNAPPY,1,10w,1682762041989,1682762051353,3.061,3.474,171622,11.17599,1
result,INT64,FREQ,SNAPPY,1,100w,1682762077474,1682762115363,11.582,23.39,1714859,11.18462,11
result,INT64,FREQ,SNAPPY,1,1000w,1682762146921,1682762461177,89.671,220.425,17137285,11.19197,115
result,INT64,FREQ,SNAPPY,3,10w,1682762487315,1682762501077,3.409,7.456,522730,5.27065,1
result,INT64,FREQ,SNAPPY,3,100w,1682762527187,1682762603122,14.167,58.836,5234837,5.26284,11
result,INT64,FREQ,SNAPPY,3,1000w,1682762629240,1682763385046,121.056,629.956,52400919,5.25754,115
result,INT64,FREQ,SNAPPY,5,10w,1682763411153,1682763428245,3.506,10.82,869588,4.12173,1
result,INT64,FREQ,SNAPPY,5,100w,1682763454354,1682763578209,16.451,104.347,8696141,4.12139,11
result,INT64,FREQ,SNAPPY,5,1000w,1682763604333,1682764664723,139.245,915.746,86957316,4.12156,115
result,INT64,FREQ,LZ4,1,10w,1682764690852,1682764700019,3.022,3.29,172258,11.13469,1
result,INT64,FREQ,LZ4,1,100w,1682764726141,1682764762561,11.591,21.979,1720536,11.14771,11
result,INT64,FREQ,LZ4,1,1000w,1682764788666,1682765086640,88.853,204.935,17189183,11.15818,115
result,INT64,FREQ,LZ4,3,10w,1682765112765,1682765125452,3.183,6.677,524657,5.25126,1
result,INT64,FREQ,LZ4,3,100w,1682765151572,1682765220852,14.245,51.932,5250878,5.24676,11
result,INT64,FREQ,LZ4,3,1000w,1682765246937,1682765884915,117.544,515.615,52537630,5.24386,115
result,INT64,FREQ,LZ4,5,10w,1682765911057,1682765927898,3.52,10.576,872711,4.10695,1
result,INT64,FREQ,LZ4,5,100w,1682765954020,1682766061974,17.021,87.83,8722741,4.10882,11
result,INT64,FREQ,LZ4,5,1000w,1682766088087,1682767090572,137.823,859.86,87188737,4.11062,115
result,INT64,FREQ,GZIP,1,10w,1682767116698,1682767125621,2.824,3.27,167200,11.47151,1
result,INT64,FREQ,GZIP,1,100w,1682767151742,1682767188793,11.929,22.197,1672463,11.46814,11
result,INT64,FREQ,GZIP,1,1000w,1682767214907,1682767519333,88.532,211.8,16727066,11.46645,115
result,INT64,FREQ,GZIP,3,10w,1682767545454,1682767558502,3.147,7.13,508691,5.41606,1
result,INT64,FREQ,GZIP,3,100w,1682767584639,1682767662434,14.452,60.386,5095818,5.40641,11
result,INT64,FREQ,GZIP,3,1000w,1682767688557,1682768407476,123.556,590.615,51021746,5.39966,115
result,INT64,FREQ,GZIP,5,10w,1682768433601,1682768451084,3.5,11.05,846201,4.2356,1
result,INT64,FREQ,GZIP,5,100w,1682768477207,1682768585515,16.384,88.929,8467099,4.23287,11
result,INT64,FREQ,GZIP,5,1000w,1682768611623,1682769709248,137.484,955.274,84704771,4.23117,115
result,INT64,FREQ,ZSTD,1,10w,1682769735373,1682769744636,2.98,3.467,164574,11.65456,1
result,INT64,FREQ,ZSTD,1,100w,1682769770768,1682769807844,12.054,22.048,1645618,11.65522,11
result,INT64,FREQ,ZSTD,1,1000w,1682769833963,1682770144161,88.307,217.662,16454964,11.65606,115
result,INT64,FREQ,ZSTD,3,10w,1682770170265,1682770183548,3.303,7.133,500539,5.50427,1
result,INT64,FREQ,ZSTD,3,100w,1682770209679,1682770283310,14.173,56.423,5011597,5.49727,11
result,INT64,FREQ,ZSTD,3,1000w,1682770309439,1682771030410,121.697,594.416,50162451,5.49216,115
result,INT64,FREQ,ZSTD,5,10w,1682771056537,1682771074245,4.031,10.796,833056,4.30244,1
result,INT64,FREQ,ZSTD,5,100w,1682771100352,1682771218807,16.918,98.383,8330553,4.30226,11
result,INT64,FREQ,ZSTD,5,1000w,1682771244923,1682772255733,143.009,862.874,83306598,4.30218,115
result,INT64,FREQ,LZMA2,1,10w,1682772281862,1682772291182,2.905,3.526,164207,11.68061,1
result,INT64,FREQ,LZMA2,1,100w,1682772317298,1682772354935,11.811,22.82,1641845,11.682,11
result,INT64,FREQ,LZMA2,1,1000w,1682772381048,1682772697518,95.079,217.009,16417433,11.68271,115
result,INT64,FREQ,LZMA2,3,10w,1682772723629,1682772737944,3.408,7.093,499053,5.52066,1
result,INT64,FREQ,LZMA2,3,100w,1682772764080,1682772844877,14.584,62.795,4999661,5.51039,11
result,INT64,FREQ,LZMA2,3,1000w,1682772870991,1682773554231,116.732,561.316,50066551,5.50268,115
result,INT64,FREQ,LZMA2,5,10w,1682773580355,1682773600054,3.579,11.21,830781,4.31422,1
result,INT64,FREQ,LZMA2,5,100w,1682773626171,1682773738861,16.903,92.046,8311690,4.31202,11
result,INT64,FREQ,LZMA2,5,1000w,1682773764978,1682774897778,140.996,986.28,83141713,4.31071,115
result,INT64,ZIGZAG,UNCOMPRESSED,1,10w,1682774923894,1682774933239,2.912,3.678,214789,8.92988,1
result,INT64,ZIGZAG,UNCOMPRESSED,1,100w,1682774959361,1682775000637,11.494,26.934,2148341,8.92784,11
result,INT64,ZIGZAG,UNCOMPRESSED,1,1000w,1682775026741,1682775380062,90.328,258.947,21484189,8.9275,115
result,INT64,ZIGZAG,UNCOMPRESSED,3,10w,1682775406171,1682775421107,3.319,8.808,643845,4.27915,1
result,INT64,ZIGZAG,UNCOMPRESSED,3,100w,1682775456770,1682775551391,14.279,77.317,6439281,4.27844,11
result,INT64,ZIGZAG,UNCOMPRESSED,3,1000w,1682775577496,1682776471605,120.06,768.519,64392537,4.27845,115
result,INT64,ZIGZAG,UNCOMPRESSED,5,10w,1682776497717,1682776516512,3.591,12.462,1071896,3.34377,1
result,INT64,ZIGZAG,UNCOMPRESSED,5,100w,1682776542630,1682776680007,18.166,116.173,10720166,3.34325,11
result,INT64,ZIGZAG,UNCOMPRESSED,5,1000w,1682776706126,1682777974241,142.811,1120.629,107200310,3.34328,115
result,INT64,ZIGZAG,SNAPPY,1,10w,1682778000365,1682778009508,2.847,3.577,17594,109.01716,1
result,INT64,ZIGZAG,SNAPPY,1,100w,1682778035608,1682778074614,11.809,24.286,176839,108.46051,11
result,INT64,ZIGZAG,SNAPPY,1,1000w,1682778100729,1682778425288,87.433,233.055,1770155,108.35212,115
result,INT64,ZIGZAG,SNAPPY,3,10w,1682778451416,1682778464691,3.227,7.287,52276,52.70361,1
result,INT64,ZIGZAG,SNAPPY,3,100w,1682778490812,1682778570936,14.508,62.687,524951,52.48134,11
result,INT64,ZIGZAG,SNAPPY,3,1000w,1682778597054,1682779384441,119.637,662.775,5252275,52.45349,115
result,INT64,ZIGZAG,SNAPPY,5,10w,1682779410546,1682779428768,3.529,11.92,86864,41.26243,1
result,INT64,ZIGZAG,SNAPPY,5,100w,1682779454899,1682779572070,16.528,97.748,872058,41.09844,11
result,INT64,ZIGZAG,SNAPPY,5,1000w,1682779598180,1682780730531,140.094,986.701,8724317,41.0806,115
result,INT64,ZIGZAG,LZ4,1,10w,1682780756651,1682780765705,2.897,3.335,9327,205.64404,1
result,INT64,ZIGZAG,LZ4,1,100w,1682780791815,1682780829947,11.872,23.411,94297,203.40034,11
result,INT64,ZIGZAG,LZ4,1,1000w,1682780856059,1682781171752,92.895,218.546,945217,202.91641,115
result,INT64,ZIGZAG,LZ4,3,10w,1682781197865,1682781211203,3.22,7.349,27515,100.13142,1
result,INT64,ZIGZAG,LZ4,3,100w,1682781237309,1682781320925,14.36,66.327,277765,99.18498,11
result,INT64,ZIGZAG,LZ4,3,1000w,1682781347035,1682782058224,117.447,588.907,2782061,99.02735,115
result,INT64,ZIGZAG,LZ4,5,10w,1682782084340,1682782101246,3.661,10.347,45685,78.45442,1
result,INT64,ZIGZAG,LZ4,5,100w,1682782127376,1682782239403,16.753,92.352,461044,77.73703,11
result,INT64,ZIGZAG,LZ4,5,1000w,1682782265526,1682783353649,147.79,935.66,4616975,77.62663,115
result,INT64,ZIGZAG,GZIP,1,10w,1682783379762,1682783388878,2.883,3.425,8272,231.87125,1
result,INT64,ZIGZAG,GZIP,1,100w,1682783414977,1682783452995,11.888,23.328,83568,229.51416,11
result,INT64,ZIGZAG,GZIP,1,1000w,1682783479097,1682783795211,88.834,223.04,837166,229.10634,115
result,INT64,ZIGZAG,GZIP,3,10w,1682783821330,1682783834771,3.25,7.3,24340,113.19256,1
result,INT64,ZIGZAG,GZIP,3,100w,1682783860879,1682783944316,14.274,66.211,245439,112.24829,11
result,INT64,ZIGZAG,GZIP,3,1000w,1682783970446,1682784692299,116.832,600.313,2456268,112.16207,115
result,INT64,ZIGZAG,GZIP,5,10w,1682784718407,1682784735733,3.689,10.631,40365,88.79413,1
result,INT64,ZIGZAG,GZIP,5,100w,1682784761844,1682784876724,16.66,95.349,406877,88.08602,11
result,INT64,ZIGZAG,GZIP,5,1000w,1682784902842,1682785986690,143.506,935.219,4071122,88.03474,115
result,INT64,ZIGZAG,ZSTD,1,10w,1682786012805,1682786021914,2.907,3.447,5990,320.20701,1
result,INT64,ZIGZAG,ZSTD,1,100w,1682786048017,1682786086043,11.569,23.5,60571,316.65384,11
result,INT64,ZIGZAG,ZSTD,1,1000w,1682786112160,1682786430262,88.872,224.962,606300,316.34511,115
result,INT64,ZIGZAG,ZSTD,3,10w,1682786456378,1682786470189,3.377,7.624,17483,157.58794,1
result,INT64,ZIGZAG,ZSTD,3,100w,1682786496316,1682786575246,14.992,60.906,176356,156.21873,11
result,INT64,ZIGZAG,ZSTD,3,1000w,1682786601364,1682787364978,120.183,638.012,1762895,156.2771,115
result,INT64,ZIGZAG,ZSTD,5,10w,1682787391094,1682787409329,3.688,11.629,28963,123.7503,1
result,INT64,ZIGZAG,ZSTD,5,100w,1682787435437,1682787549494,16.523,94.557,292003,122.73908,11
result,INT64,ZIGZAG,ZSTD,5,1000w,1682787575604,1682788754923,145.499,1028.957,2918132,122.81836,115
result,INT64,ZIGZAG,LZMA2,1,10w,1682788781041,1682788790150,2.856,3.484,7136,268.78363,1
result,INT64,ZIGZAG,LZMA2,1,100w,1682788816266,1682788855382,12.1,24.015,72048,266.21197,11
result,INT64,ZIGZAG,LZMA2,1,1000w,1682788881471,1682789201978,90.482,225.837,720783,266.09956,115
result,INT64,ZIGZAG,LZMA2,3,10w,1682789228083,1682789242832,3.505,7.193,20873,131.99396,1
result,INT64,ZIGZAG,LZMA2,3,100w,1682789268945,1682789354851,15.625,66.991,210535,130.85762,11
result,INT64,ZIGZAG,LZMA2,3,1000w,1682789380966,1682790157182,117.625,653.817,2104716,130.89657,115
result,INT64,ZIGZAG,LZMA2,5,10w,1682790183298,1682790203003,3.754,11.108,34605,103.57405,1
result,INT64,ZIGZAG,LZMA2,5,100w,1682790229131,1682790350056,17.484,99.744,348807,102.75075,11
result,INT64,ZIGZAG,LZMA2,5,1000w,1682790376183,1682791585716,148.4,1055.785,3485670,102.82103,115
result,INT64,CHIMP,UNCOMPRESSED,1,10w,1682791611827,1682791621316,2.86,3.824,136386,14.06333,1
result,INT64,CHIMP,UNCOMPRESSED,1,100w,1682791647434,1682791689489,12.119,27.004,1364721,14.05418,11
result,INT64,CHIMP,UNCOMPRESSED,1,1000w,1682791715596,1682792075695,92.525,263.366,13647585,14.05377,115
result,INT64,CHIMP,UNCOMPRESSED,3,10w,1682792101930,1682792116139,3.318,8.118,408442,6.74542,1
result,INT64,CHIMP,UNCOMPRESSED,3,100w,1682792142257,1682792239661,15.163,79.203,4086466,6.74179,11
result,INT64,CHIMP,UNCOMPRESSED,3,1000w,1682792265783,1682793138146,118.506,748.673,40863234,6.742,115
result,INT64,CHIMP,UNCOMPRESSED,5,10w,1682793164279,1682793184299,3.815,13.358,680663,5.26573,1
result,INT64,CHIMP,UNCOMPRESSED,5,100w,1682793210417,1682793353950,17.788,122.753,6809873,5.26297,11
result,INT64,CHIMP,UNCOMPRESSED,5,1000w,1682793380046,1682794764779,141.894,1238.136,68095461,5.2632,115
result,INT64,CHIMP,SNAPPY,1,10w,1682794790896,1682794800086,2.981,3.426,26054,73.61814,1
result,INT64,CHIMP,SNAPPY,1,100w,1682794826209,1682794865624,12.481,24.035,261540,73.33504,11
result,INT64,CHIMP,SNAPPY,1,1000w,1682794891729,1682795217425,92.443,229.053,2618524,73.24739,115
result,INT64,CHIMP,SNAPPY,3,10w,1682795243532,1682795256603,3.189,7.145,87218,31.58902,1
result,INT64,CHIMP,SNAPPY,3,100w,1682795282717,1682795367936,15.196,66.833,878428,31.36299,11
